Country,date,new_subscribers,dau
Montenegro,2023-09-12,0.0,1.0
Morocco,2023-09-12,0.0,3573.0
Mozambique,2023-09-12,0.0,3.0
Myanmar,2023-09-12,0.0,3.0
Nepal,2023-09-12,0.0,1.0
Netherlands,2023-09-12,0.0,12.0
New Zealand,2023-09-12,0.0,26.0
Nicaragua,2023-09-12,0.0,44.0
Niger,2023-09-12,0.0,1.0
Nigeria,2023-09-12,0.0,6.0
Norfolk Island,2023-09-12,0.0,1.0
North Macedonia,2023-09-12,0.0,1.0
Norway,2023-09-12,0.0,4.0
Oman,2023-09-12,0.0,4.0
Pakistan,2023-09-12,0.0,16.0
Panama,2023-09-12,0.0,211.0
Philippines,2023-09-12,0.0,17.0
Poland,2023-09-12,0.0,2.0
Portugal,2023-09-12,0.0,13.0
Puerto Rico,2023-09-12,0.0,7.0
Qatar,2023-09-12,0.0,1.0
Romania,2023-09-12,0.0,4.0
Russian Federation,2023-09-12,0.0,23.0
Samoa,2023-09-12,0.0,1.0
San Marino,2023-09-12,0.0,1.0
Sao Tome and Principe,2023-09-12,0.0,1.0
Saudi Arabia,2023-09-12,0.0,4.0
Senegal,2023-09-12,0.0,4.0
Singapore,2023-09-12,0.0,10.0
Sint Maarten (Dutch part),2023-09-12,0.0,2.0
Slovenia,2023-09-12,0.0,1.0
South Africa,2023-09-12,0.0,26.0
South Sudan,2023-09-12,0.0,1.0
Sri Lanka,2023-09-12,0.0,2.0
Sudan,2023-09-12,0.0,5.0
Sweden,2023-09-12,0.0,6.0
Switzerland,2023-09-12,0.0,11.0
"Taiwan, Province of China",2023-09-12,0.0,1.0
"Tanzania, United Republic of",2023-09-12,0.0,3.0
Thailand,2023-09-12,0.0,9.0
Togo,2023-09-12,0.0,16.0
Tonga,2023-09-12,0.0,1.0
Trinidad and Tobago,2023-09-12,0.0,2.0
Tunisia,2023-09-12,0.0,2.0
Turkey,2023-09-12,0.0,3.0
Turkmenistan,2023-09-12,0.0,1.0
Uganda,2023-09-12,0.0,1.0
Ukraine,2023-09-12,0.0,1.0
United Arab Emirates,2023-09-12,0.0,7.0
Vanuatu,2023-09-12,0.0,1.0
Viet Nam,2023-09-12,0.0,3.0
Wallis and Futuna,2023-09-12,0.0,2.0
Yemen,2023-09-12,0.0,6.0
Zimbabwe,2023-09-12,0.0,5.0
Afghanistan,2023-09-13,0.0,4.0
Albania,2023-09-13,0.0,1.0
Algeria,2023-09-13,0.0,3.0
Andorra,2023-09-13,0.0,5.0
Angola,2023-09-13,0.0,10.0
Anguilla,2023-09-13,0.0,1.0
Antigua and Barbuda,2023-09-13,0.0,1.0
Australia,2023-09-13,0.0,27.0
Austria,2023-09-13,0.0,3.0
Bahrain,2023-09-13,0.0,1.0
Bangladesh,2023-09-13,0.0,1.0
Belgium,2023-09-13,0.0,8.0
Belize,2023-09-13,0.0,1.0
Benin,2023-09-13,0.0,21.0
"Bonaire, Sint Eustatius and Saba",2023-09-13,0.0,2.0
Bulgaria,2023-09-13,0.0,3.0
Burkina Faso,2023-09-13,0.0,14.0
Cameroon,2023-09-13,0.0,12.0
Canada,2023-09-13,0.0,20.0
Cayman Islands,2023-09-13,0.0,1.0
Central African Republic,2023-09-13,0.0,1.0
Chad,2023-09-13,0.0,6.0
China,2023-09-13,0.0,5.0
Comoros,2023-09-13,0.0,1.0
Congo,2023-09-13,0.0,4.0
"Congo, The Democratic Republic of the",2023-09-13,0.0,49.0
Cuba,2023-09-13,0.0,16.0
Curaçao,2023-09-13,0.0,1.0
Czechia,2023-09-13,0.0,1.0
Côte d'Ivoire,2023-09-13,0.0,12.0
Denmark,2023-09-13,0.0,11.0
Dominican Republic,2023-09-13,0.0,178.0
Ecuador,2023-09-13,0.0,524.0
Egypt,2023-09-13,0.0,28.0
El Salvador,2023-09-13,0.0,105.0
Equatorial Guinea,2023-09-13,0.0,1.0
Eritrea,2023-09-13,0.0,2.0
Error: ,2023-09-13,0.0,342.0
Error: 'NoneType' object has no attribute 'name',2023-09-13,0.0,4.0
Error: (0) Could not interpret numbers after plus-sign.,2023-09-13,0.0,39.0
Falkland Islands (Malvinas),2023-09-13,0.0,1.0
Finland,2023-09-13,0.0,1.0
France,2023-09-13,0.0,33.0
French Polynesia,2023-09-13,0.0,1.0
Gabon,2023-09-13,0.0,4.0
Georgia,2023-09-13,0.0,1.0
Ghana,2023-09-13,0.0,2.0
Gibraltar,2023-09-13,0.0,2.0
Greece,2023-09-13,0.0,3.0
Guadeloupe,2023-09-13,0.0,1.0
Guam,2023-09-13,0.0,1.0
Guatemala,2023-09-13,0.0,101.0
Guinea,2023-09-13,0.0,6.0
Guyana,2023-09-13,0.0,2.0
Haiti,2023-09-13,0.0,5.0
Honduras,2023-09-13,0.0,114.0
Hong Kong,2023-09-13,0.0,1.0
Hungary,2023-09-13,0.0,5.0
India,2023-09-13,0.0,49.0
Indonesia,2023-09-13,0.0,26.0
"Iran, Islamic Republic of",2023-09-13,0.0,3.0
Ireland,2023-09-13,0.0,8.0
Jamaica,2023-09-13,0.0,2.0
Japan,2023-09-13,0.0,6.0
Kazakhstan,2023-09-13,0.0,6.0
"Korea, Republic of",2023-09-13,0.0,5.0
Kuwait,2023-09-13,0.0,2.0
Kyrgyzstan,2023-09-13,0.0,1.0
Lao People's Democratic Republic,2023-09-13,0.0,1.0
Lebanon,2023-09-13,0.0,1.0
Libya,2023-09-13,0.0,1.0
Liechtenstein,2023-09-13,0.0,1.0
Lithuania,2023-09-13,0.0,1.0
Luxembourg,2023-09-13,0.0,1.0
Madagascar,2023-09-13,0.0,1.0
Malaysia,2023-09-13,0.0,18.0
Mali,2023-09-13,0.0,4.0
Malta,2023-09-13,0.0,1.0
Mauritania,2023-09-13,0.0,1.0
Mauritius,2023-09-13,0.0,1.0
"Moldova, Republic of",2023-09-13,0.0,1.0
Montenegro,2023-09-13,0.0,1.0
Morocco,2023-09-13,0.0,4226.0
Mozambique,2023-09-13,0.0,5.0
Myanmar,2023-09-13,0.0,5.0
Netherlands,2023-09-13,0.0,14.0
New Zealand,2023-09-13,0.0,24.0
Nicaragua,2023-09-13,0.0,50.0
Niger,2023-09-13,0.0,1.0
Nigeria,2023-09-13,0.0,6.0
Norfolk Island,2023-09-13,0.0,1.0
Northern Mariana Islands,2023-09-13,0.0,1.0
Norway,2023-09-13,0.0,2.0
Oman,2023-09-13,0.0,5.0
Pakistan,2023-09-13,0.0,17.0
"Palestine, State of",2023-09-13,0.0,1.0
Panama,2023-09-13,0.0,211.0
Papua New Guinea,2023-09-13,0.0,1.0
Philippines,2023-09-13,0.0,11.0
Poland,2023-09-13,0.0,4.0
Portugal,2023-09-13,0.0,12.0
Puerto Rico,2023-09-13,0.0,6.0
Qatar,2023-09-13,0.0,1.0
Romania,2023-09-13,0.0,7.0
Russian Federation,2023-09-13,0.0,27.0
Saint Vincent and the Grenadines,2023-09-13,0.0,1.0
San Marino,2023-09-13,0.0,1.0
Saudi Arabia,2023-09-13,0.0,3.0
Senegal,2023-09-13,0.0,4.0
Serbia,2023-09-13,0.0,1.0
Singapore,2023-09-13,0.0,9.0
Sint Maarten (Dutch part),2023-09-13,0.0,1.0
South Africa,2023-09-13,0.0,34.0
South Sudan,2023-09-13,0.0,1.0
Spain,2023-09-13,0.0,3060.0
Sri Lanka,2023-09-13,0.0,3.0
Sudan,2023-09-13,0.0,3.0
Suriname,2023-09-13,0.0,3.0
Sweden,2023-09-13,0.0,4.0
Switzerland,2023-09-13,0.0,13.0
Thailand,2023-09-13,0.0,5.0
Togo,2023-09-13,0.0,13.0
Trinidad and Tobago,2023-09-13,0.0,1.0
Tunisia,2023-09-13,0.0,2.0
Turkey,2023-09-13,0.0,2.0
Turks and Caicos Islands,2023-09-13,0.0,1.0
Uganda,2023-09-13,0.0,1.0
Ukraine,2023-09-13,0.0,1.0
United Arab Emirates,2023-09-13,0.0,7.0
United Kingdom,2023-09-13,0.0,71.0
"Venezuela, Bolivarian Republic of",2023-09-13,0.0,1174.0
Viet Nam,2023-09-13,0.0,6.0
Yemen,2023-09-13,0.0,11.0
Zimbabwe,2023-09-13,0.0,6.0
Afghanistan,2023-09-14,0.0,5.0
Algeria,2023-09-14,0.0,4.0
Andorra,2023-09-14,0.0,6.0
Angola,2023-09-14,0.0,12.0
Antigua and Barbuda,2023-09-14,0.0,1.0
Aruba,2023-09-14,0.0,1.0
Australia,2023-09-14,0.0,24.0
Austria,2023-09-14,0.0,3.0
Azerbaijan,2023-09-14,0.0,1.0
Barbados,2023-09-14,0.0,2.0
Belgium,2023-09-14,0.0,5.0
Benin,2023-09-14,0.0,21.0
"Bolivia, Plurinational State of",2023-09-14,0.0,187.0
"Bonaire, Sint Eustatius and Saba",2023-09-14,0.0,2.0
Bosnia and Herzegovina,2023-09-14,0.0,1.0
Bulgaria,2023-09-14,0.0,3.0
Burkina Faso,2023-09-14,0.0,16.0
Burundi,2023-09-14,0.0,1.0
Cameroon,2023-09-14,0.0,19.0
Central African Republic,2023-09-14,0.0,2.0
Chad,2023-09-14,0.0,2.0
China,2023-09-14,0.0,6.0
Congo,2023-09-14,0.0,2.0
"Congo, The Democratic Republic of the",2023-09-14,0.0,54.0
Croatia,2023-09-14,0.0,2.0
Cuba,2023-09-14,0.0,13.0
Côte d'Ivoire,2023-09-14,0.0,25.0
Denmark,2023-09-14,0.0,6.0
Djibouti,2023-09-14,0.0,2.0
Ecuador,2023-09-14,0.0,510.0
Egypt,2023-09-14,0.0,22.0
El Salvador,2023-09-14,0.0,109.0
Error: 'NoneType' object has no attribute 'name',2023-09-14,0.0,4.0
Error: (0) Could not interpret numbers after plus-sign.,2023-09-14,0.0,38.0
Falkland Islands (Malvinas),2023-09-14,0.0,2.0
Finland,2023-09-14,0.0,1.0
France,2023-09-14,0.0,37.0
French Guiana,2023-09-14,0.0,3.0
Gabon,2023-09-14,0.0,4.0
Germany,2023-09-14,0.0,37.0
Greece,2023-09-14,0.0,7.0
Guatemala,2023-09-14,0.0,92.0
Guinea,2023-09-14,0.0,3.0
Guyana,2023-09-14,0.0,1.0
Haiti,2023-09-14,0.0,2.0
Honduras,2023-09-14,0.0,106.0
Hong Kong,2023-09-14,0.0,1.0
Hungary,2023-09-14,0.0,5.0
India,2023-09-14,0.0,54.0
Indonesia,2023-09-14,0.0,31.0
"Iran, Islamic Republic of",2023-09-14,0.0,4.0
Ireland,2023-09-14,0.0,11.0
Israel,2023-09-14,0.0,67.0
Japan,2023-09-14,0.0,1.0
Jordan,2023-09-14,0.0,1.0
Kazakhstan,2023-09-14,0.0,4.0
"Korea, Republic of",2023-09-14,0.0,3.0
Kyrgyzstan,2023-09-14,0.0,1.0
Lebanon,2023-09-14,0.0,4.0
Liechtenstein,2023-09-14,0.0,1.0
Luxembourg,2023-09-14,0.0,1.0
Malaysia,2023-09-14,0.0,28.0
Mali,2023-09-14,0.0,6.0
Malta,2023-09-14,0.0,1.0
Martinique,2023-09-14,0.0,2.0
"Moldova, Republic of",2023-09-14,0.0,1.0
Monaco,2023-09-14,0.0,1.0
Morocco,2023-09-14,0.0,4564.0
Mozambique,2023-09-14,0.0,4.0
Myanmar,2023-09-14,0.0,3.0
Netherlands,2023-09-14,0.0,11.0
New Zealand,2023-09-14,0.0,19.0
Nicaragua,2023-09-14,0.0,54.0
Nigeria,2023-09-14,0.0,7.0
Norway,2023-09-14,0.0,6.0
Oman,2023-09-14,0.0,3.0
Pakistan,2023-09-14,0.0,13.0
Palau,2023-09-14,0.0,1.0
"Palestine, State of",2023-09-14,0.0,1.0
Philippines,2023-09-14,0.0,12.0
Poland,2023-09-14,0.0,3.0
Portugal,2023-09-14,0.0,13.0
Puerto Rico,2023-09-14,0.0,8.0
Qatar,2023-09-14,0.0,1.0
Romania,2023-09-14,0.0,11.0
Russian Federation,2023-09-14,0.0,27.0
Saint Vincent and the Grenadines,2023-09-14,0.0,1.0
Samoa,2023-09-14,0.0,1.0
Saudi Arabia,2023-09-14,0.0,3.0
Serbia,2023-09-14,0.0,2.0
Singapore,2023-09-14,0.0,7.0
Slovenia,2023-09-14,0.0,2.0
Solomon Islands,2023-09-14,0.0,1.0
South Africa,2023-09-14,0.0,28.0
South Sudan,2023-09-14,0.0,1.0
Sri Lanka,2023-09-14,0.0,2.0
Sudan,2023-09-14,0.0,3.0
Suriname,2023-09-14,0.0,3.0
Sweden,2023-09-14,0.0,4.0
Switzerland,2023-09-14,0.0,12.0
"Taiwan, Province of China",2023-09-14,0.0,3.0
Thailand,2023-09-14,0.0,3.0
Togo,2023-09-14,0.0,13.0
Trinidad and Tobago,2023-09-14,0.0,4.0
Tunisia,2023-09-14,0.0,3.0
Turkey,2023-09-14,0.0,5.0
Turkmenistan,2023-09-14,0.0,1.0
Ukraine,2023-09-14,0.0,1.0
United Arab Emirates,2023-09-14,0.0,10.0
United Kingdom,2023-09-14,0.0,72.0
"Venezuela, Bolivarian Republic of",2023-09-14,0.0,1221.0
Viet Nam,2023-09-14,0.0,4.0
Wallis and Futuna,2023-09-14,0.0,1.0
Yemen,2023-09-14,0.0,6.0
Zimbabwe,2023-09-14,0.0,7.0
Afghanistan,2023-09-15,0.0,3.0
Albania,2023-09-15,0.0,1.0
Algeria,2023-09-15,0.0,4.0
American Samoa,2023-09-15,0.0,1.0
Andorra,2023-09-15,0.0,5.0
Angola,2023-09-15,0.0,10.0
Armenia,2023-09-15,0.0,1.0
Aruba,2023-09-15,0.0,3.0
Australia,2023-09-15,0.0,19.0
Austria,2023-09-15,0.0,4.0
Azerbaijan,2023-09-15,0.0,3.0
Bangladesh,2023-09-15,0.0,1.0
Belgium,2023-09-15,0.0,8.0
Belize,2023-09-15,0.0,2.0
Benin,2023-09-15,0.0,16.0
"Bonaire, Sint Eustatius and Saba",2023-09-15,0.0,1.0
British Indian Ocean Territory,2023-09-15,0.0,1.0
Bulgaria,2023-09-15,0.0,3.0
Burkina Faso,2023-09-15,0.0,15.0
Cameroon,2023-09-15,0.0,13.0
Canada,2023-09-15,0.0,21.0
Cayman Islands,2023-09-15,0.0,1.0
Central African Republic,2023-09-15,0.0,1.0
Chad,2023-09-15,0.0,3.0
China,2023-09-15,0.0,5.0
Congo,2023-09-15,0.0,6.0
"Congo, The Democratic Republic of the",2023-09-15,0.0,43.0
Croatia,2023-09-15,0.0,1.0
Cuba,2023-09-15,0.0,17.0
Czechia,2023-09-15,0.0,1.0
Côte d'Ivoire,2023-09-15,0.0,15.0
Denmark,2023-09-15,0.0,6.0
Djibouti,2023-09-15,0.0,2.0
Dominican Republic,2023-09-15,0.0,175.0
Egypt,2023-09-15,0.0,21.0
El Salvador,2023-09-15,0.0,69.0
Equatorial Guinea,2023-09-15,0.0,3.0
Error: ,2023-09-15,0.0,332.0
Error: 'NoneType' object has no attribute 'name',2023-09-15,0.0,5.0
Error: (0) Could not interpret numbers after plus-sign.,2023-09-15,0.0,38.0
Estonia,2023-09-15,0.0,1.0
Ethiopia,2023-09-15,0.0,1.0
Falkland Islands (Malvinas),2023-09-15,0.0,1.0
Fiji,2023-09-15,0.0,1.0
Finland,2023-09-15,0.0,1.0
France,2023-09-15,0.0,32.0
French Guiana,2023-09-15,0.0,4.0
French Polynesia,2023-09-15,0.0,1.0
Gabon,2023-09-15,0.0,7.0
Gambia,2023-09-15,0.0,1.0
Georgia,2023-09-15,0.0,1.0
Germany,2023-09-15,0.0,45.0
Ghana,2023-09-15,0.0,1.0
Greece,2023-09-15,0.0,2.0
Guadeloupe,2023-09-15,0.0,1.0
Guam,2023-09-15,0.0,1.0
Guatemala,2023-09-15,0.0,61.0
Guinea,2023-09-15,0.0,4.0
Guyana,2023-09-15,0.0,3.0
Haiti,2023-09-15,0.0,6.0
Honduras,2023-09-15,0.0,69.0
Hong Kong,2023-09-15,0.0,1.0
Hungary,2023-09-15,0.0,6.0
Iceland,2023-09-15,0.0,1.0
India,2023-09-15,0.0,55.0
Indonesia,2023-09-15,0.0,26.0
"Iran, Islamic Republic of",2023-09-15,0.0,3.0
Ireland,2023-09-15,0.0,8.0
Israel,2023-09-15,0.0,32.0
Italy,2023-09-15,0.0,96.0
Jamaica,2023-09-15,0.0,1.0
Japan,2023-09-15,0.0,2.0
Kazakhstan,2023-09-15,0.0,6.0
"Korea, Republic of",2023-09-15,0.0,2.0
Kuwait,2023-09-15,0.0,1.0
Kyrgyzstan,2023-09-15,0.0,1.0
Lebanon,2023-09-15,0.0,1.0
Lesotho,2023-09-15,0.0,1.0
Liberia,2023-09-15,0.0,1.0
Malaysia,2023-09-15,0.0,22.0
Maldives,2023-09-15,0.0,1.0
Mali,2023-09-15,0.0,3.0
Malta,2023-09-15,0.0,1.0
Martinique,2023-09-15,0.0,1.0
Mauritania,2023-09-15,0.0,1.0
Montenegro,2023-09-15,0.0,1.0
Morocco,2023-09-15,0.0,4878.0
Mozambique,2023-09-15,0.0,4.0
Myanmar,2023-09-15,0.0,3.0
Namibia,2023-09-15,0.0,1.0
Nepal,2023-09-15,0.0,1.0
Netherlands,2023-09-15,0.0,10.0
New Zealand,2023-09-15,0.0,13.0
Nicaragua,2023-09-15,0.0,42.0
Niger,2023-09-15,0.0,1.0
Nigeria,2023-09-15,0.0,4.0
Norfolk Island,2023-09-15,0.0,1.0
North Macedonia,2023-09-15,0.0,1.0
Oman,2023-09-15,0.0,1.0
Pakistan,2023-09-15,0.0,13.0
Palau,2023-09-15,0.0,1.0
"Palestine, State of",2023-09-15,0.0,1.0
Philippines,2023-09-15,0.0,10.0
Poland,2023-09-15,0.0,2.0
Portugal,2023-09-15,0.0,9.0
Qatar,2023-09-15,0.0,3.0
Romania,2023-09-15,0.0,6.0
Russian Federation,2023-09-15,0.0,18.0
San Marino,2023-09-15,0.0,1.0
Sao Tome and Principe,2023-09-15,0.0,1.0
Saudi Arabia,2023-09-15,0.0,5.0
Senegal,2023-09-15,0.0,4.0
Serbia,2023-09-15,0.0,1.0
Seychelles,2023-09-15,0.0,1.0
Singapore,2023-09-15,0.0,10.0
Somalia,2023-09-15,0.0,1.0
South Sudan,2023-09-15,0.0,1.0
Sri Lanka,2023-09-15,0.0,5.0
Sudan,2023-09-15,0.0,3.0
Suriname,2023-09-15,0.0,4.0
Sweden,2023-09-15,0.0,5.0
Switzerland,2023-09-15,0.0,9.0
"Tanzania, United Republic of",2023-09-15,0.0,1.0
Thailand,2023-09-15,0.0,2.0
Togo,2023-09-15,0.0,14.0
Trinidad and Tobago,2023-09-15,0.0,3.0
Tunisia,2023-09-15,0.0,4.0
Turkey,2023-09-15,0.0,5.0
United Arab Emirates,2023-09-15,0.0,8.0
United Kingdom,2023-09-15,0.0,49.0
Vanuatu,2023-09-15,0.0,1.0
"Venezuela, Bolivarian Republic of",2023-09-15,0.0,1129.0
Viet Nam,2023-09-15,0.0,3.0
Yemen,2023-09-15,0.0,8.0
Zambia,2023-09-15,0.0,1.0
Zimbabwe,2023-09-15,0.0,11.0
Afghanistan,2023-09-16,0.0,3.0
Algeria,2023-09-16,0.0,4.0
Andorra,2023-09-16,0.0,2.0
Angola,2023-09-16,0.0,4.0
Anguilla,2023-09-16,0.0,1.0
Aruba,2023-09-16,0.0,3.0
Australia,2023-09-16,0.0,8.0
Austria,2023-09-16,0.0,3.0
Azerbaijan,2023-09-16,0.0,2.0
Bahrain,2023-09-16,0.0,1.0
Bangladesh,2023-09-16,0.0,1.0
Belgium,2023-09-16,0.0,5.0
Belize,2023-09-16,0.0,2.0
Benin,2023-09-16,0.0,12.0
"Bolivia, Plurinational State of",2023-09-16,0.0,127.0
Bosnia and Herzegovina,2023-09-16,0.0,1.0
British Indian Ocean Territory,2023-09-16,0.0,1.0
Bulgaria,2023-09-16,0.0,4.0
Burkina Faso,2023-09-16,0.0,9.0
Cameroon,2023-09-16,0.0,8.0
Canada,2023-09-16,0.0,9.0
Central African Republic,2023-09-16,0.0,1.0
Chad,2023-09-16,0.0,2.0
China,2023-09-16,0.0,4.0
Congo,2023-09-16,0.0,6.0
"Congo, The Democratic Republic of the",2023-09-16,0.0,48.0
Costa Rica,2023-09-16,0.0,131.0
Croatia,2023-09-16,0.0,3.0
Cuba,2023-09-16,0.0,9.0
Curaçao,2023-09-16,0.0,2.0
Côte d'Ivoire,2023-09-16,0.0,15.0
Denmark,2023-09-16,0.0,3.0
Dominican Republic,2023-09-16,0.0,126.0
Ecuador,2023-09-16,0.0,284.0
Egypt,2023-09-16,0.0,15.0
El Salvador,2023-09-16,0.0,56.0
Eritrea,2023-09-16,0.0,1.0
Error: ,2023-09-16,0.0,200.0
Error: 'NoneType' object has no attribute 'name',2023-09-16,0.0,1.0
Error: (0) Could not interpret numbers after plus-sign.,2023-09-16,0.0,22.0
Estonia,2023-09-16,0.0,2.0
Eswatini,2023-09-16,0.0,1.0
Falkland Islands (Malvinas),2023-09-16,0.0,1.0
Faroe Islands,2023-09-16,0.0,1.0
Finland,2023-09-16,0.0,1.0
France,2023-09-16,0.0,18.0
French Guiana,2023-09-16,0.0,5.0
French Polynesia,2023-09-16,0.0,1.0
Gabon,2023-09-16,0.0,2.0
Gambia,2023-09-16,0.0,1.0
Germany,2023-09-16,0.0,28.0
Ghana,2023-09-16,0.0,3.0
Greece,2023-09-16,0.0,3.0
Guam,2023-09-16,0.0,1.0
Guatemala,2023-09-16,0.0,64.0
Guinea,2023-09-16,0.0,2.0
Haiti,2023-09-16,0.0,3.0
Honduras,2023-09-16,0.0,55.0
Hong Kong,2023-09-16,0.0,2.0
Hungary,2023-09-16,0.0,4.0
Iceland,2023-09-16,0.0,1.0
India,2023-09-16,0.0,42.0
Indonesia,2023-09-16,0.0,19.0
"Iran, Islamic Republic of",2023-09-16,0.0,3.0
Ireland,2023-09-16,0.0,5.0
Israel,2023-09-16,0.0,10.0
Japan,2023-09-16,0.0,2.0
Jordan,2023-09-16,0.0,1.0
Kazakhstan,2023-09-16,0.0,2.0
"Korea, Republic of",2023-09-16,0.0,1.0
Kuwait,2023-09-16,0.0,1.0
Lebanon,2023-09-16,0.0,1.0
Liberia,2023-09-16,0.0,1.0
Malaysia,2023-09-16,0.0,17.0
Mali,2023-09-16,0.0,6.0
Malta,2023-09-16,0.0,1.0
Monaco,2023-09-16,0.0,1.0
Montenegro,2023-09-16,0.0,1.0
Morocco,2023-09-16,0.0,4612.0
Mozambique,2023-09-16,0.0,5.0
Myanmar,2023-09-16,0.0,3.0
Nepal,2023-09-16,0.0,1.0
Netherlands,2023-09-16,0.0,12.0
New Zealand,2023-09-16,0.0,10.0
Nicaragua,2023-09-16,0.0,34.0
Niger,2023-09-16,0.0,1.0
Nigeria,2023-09-16,0.0,3.0
Norfolk Island,2023-09-16,0.0,1.0
Northern Mariana Islands,2023-09-16,0.0,1.0
Norway,2023-09-16,0.0,3.0
Oman,2023-09-16,0.0,4.0
Pakistan,2023-09-16,0.0,15.0
"Palestine, State of",2023-09-16,0.0,1.0
Paraguay,2023-09-16,0.0,489.0
Philippines,2023-09-16,0.0,6.0
Poland,2023-09-16,0.0,2.0
Portugal,2023-09-16,0.0,11.0
Puerto Rico,2023-09-16,0.0,3.0
Romania,2023-09-16,0.0,2.0
Russian Federation,2023-09-16,0.0,9.0
Saint Lucia,2023-09-16,0.0,1.0
Sao Tome and Principe,2023-09-16,0.0,3.0
Saudi Arabia,2023-09-16,0.0,3.0
Senegal,2023-09-16,0.0,4.0
Seychelles,2023-09-16,0.0,1.0
Singapore,2023-09-16,0.0,6.0
South Africa,2023-09-16,0.0,7.0
Sri Lanka,2023-09-16,0.0,4.0
Sudan,2023-09-16,0.0,3.0
Sweden,2023-09-16,0.0,1.0
Switzerland,2023-09-16,0.0,8.0
"Taiwan, Province of China",2023-09-16,0.0,2.0
"Tanzania, United Republic of",2023-09-16,0.0,1.0
Thailand,2023-09-16,0.0,3.0
Togo,2023-09-16,0.0,13.0
Trinidad and Tobago,2023-09-16,0.0,2.0
Turkey,2023-09-16,0.0,1.0
United Arab Emirates,2023-09-16,0.0,8.0
United Kingdom,2023-09-16,0.0,16.0
Viet Nam,2023-09-16,0.0,2.0
Wallis and Futuna,2023-09-16,0.0,1.0
Yemen,2023-09-16,0.0,11.0
Zimbabwe,2023-09-16,0.0,5.0
Afghanistan,2023-09-17,0.0,1.0
Algeria,2023-09-17,0.0,3.0
American Samoa,2023-09-17,0.0,1.0
Andorra,2023-09-17,0.0,2.0
Angola,2023-09-17,0.0,6.0
Antigua and Barbuda,2023-09-17,0.0,1.0
Aruba,2023-09-17,0.0,1.0
Australia,2023-09-17,0.0,13.0
Azerbaijan,2023-09-17,0.0,2.0
Bahrain,2023-09-17,0.0,1.0
Bangladesh,2023-09-17,0.0,2.0
Belarus,2023-09-17,0.0,1.0
Belgium,2023-09-17,0.0,8.0
Belize,2023-09-17,0.0,1.0
Benin,2023-09-17,0.0,10.0
Bermuda,2023-09-17,0.0,1.0
Bosnia and Herzegovina,2023-09-17,0.0,1.0
Bulgaria,2023-09-17,0.0,2.0
Burkina Faso,2023-09-17,0.0,15.0
Cameroon,2023-09-17,0.0,16.0
Canada,2023-09-17,0.0,6.0
Central African Republic,2023-09-17,0.0,1.0
Chad,2023-09-17,0.0,4.0
China,2023-09-17,0.0,5.0
Congo,2023-09-17,0.0,3.0
"Congo, The Democratic Republic of the",2023-09-17,0.0,39.0
Croatia,2023-09-17,0.0,1.0
Cuba,2023-09-17,0.0,8.0
Curaçao,2023-09-17,0.0,2.0
Côte d'Ivoire,2023-09-17,0.0,16.0
Denmark,2023-09-17,0.0,3.0
Djibouti,2023-09-17,0.0,1.0
Ecuador,2023-09-17,0.0,257.0
Egypt,2023-09-17,0.0,17.0
Equatorial Guinea,2023-09-17,0.0,5.0
Error: ,2023-09-17,0.0,170.0
Error: 'NoneType' object has no attribute 'name',2023-09-17,0.0,3.0
Error: (0) Could not interpret numbers after plus-sign.,2023-09-17,0.0,20.0
Estonia,2023-09-17,0.0,1.0
Falkland Islands (Malvinas),2023-09-17,0.0,2.0
Fiji,2023-09-17,0.0,1.0
Gabon,2023-09-17,0.0,6.0
Germany,2023-09-17,0.0,35.0
Ghana,2023-09-17,0.0,1.0
Greece,2023-09-17,0.0,1.0
Guatemala,2023-09-17,0.0,61.0
Guinea,2023-09-17,0.0,3.0
Guyana,2023-09-17,0.0,1.0
Haiti,2023-09-17,0.0,3.0
Honduras,2023-09-17,0.0,64.0
Hong Kong,2023-09-17,0.0,3.0
Hungary,2023-09-17,0.0,5.0
India,2023-09-17,0.0,44.0
Indonesia,2023-09-17,0.0,13.0
"Iran, Islamic Republic of",2023-09-17,0.0,5.0
Ireland,2023-09-17,0.0,3.0
Israel,2023-09-17,0.0,18.0
Jamaica,2023-09-17,0.0,1.0
Japan,2023-09-17,0.0,1.0
Kazakhstan,2023-09-17,0.0,3.0
"Korea, Republic of",2023-09-17,0.0,1.0
Kuwait,2023-09-17,0.0,1.0
Latvia,2023-09-17,0.0,2.0
Lebanon,2023-09-17,0.0,1.0
Liechtenstein,2023-09-17,0.0,1.0
Malaysia,2023-09-17,0.0,10.0
Maldives,2023-09-17,0.0,1.0
Mali,2023-09-17,0.0,5.0
Malta,2023-09-17,0.0,2.0
Martinique,2023-09-17,0.0,3.0
Morocco,2023-09-17,0.0,4586.0
Mozambique,2023-09-17,0.0,12.0
Myanmar,2023-09-17,0.0,1.0
New Zealand,2023-09-17,0.0,10.0
Nicaragua,2023-09-17,0.0,49.0
Niger,2023-09-17,0.0,1.0
Nigeria,2023-09-17,0.0,2.0
Norfolk Island,2023-09-17,0.0,1.0
Norway,2023-09-17,0.0,5.0
Oman,2023-09-17,0.0,4.0
Pakistan,2023-09-17,0.0,20.0
"Palestine, State of",2023-09-17,0.0,1.0
Panama,2023-09-17,0.0,98.0
Peru,2023-09-17,0.0,425.0
Philippines,2023-09-17,0.0,7.0
