date,country,cost,expected_average_income,cost_type,labels
2023-09-27,Jamaica,0.09108396666666665,,,09-27
2023-09-27,Japan,0.20922049727891157,,,09-27
2023-09-27,Jordan,0.1375953,0.1029333333333333,income,09-27
2023-09-27,Kazakhstan,0.3574832946712018,,,09-27
2023-09-27,Korea,0.15654391530612244,,,09-27
2023-09-27,Kuwait,0.023553466666666665,,,09-27
2023-09-27,Kyrgyzstan,0.0554347,,,09-27
2023-09-27,Lebanon,0.14778046666666667,,,09-27
2023-09-27,Lesotho,0.03683335,,,09-27
2023-09-27,Lithuania,0.0380356,,,09-27
2023-09-27,Luxembourg,0.0145,0.06549125,income,09-27
2023-09-27,Madagascar,0.042311466666666665,,,09-27
2023-09-27,Malaysia,0.9215488785714285,0.3368491666666667,income,09-27
2023-09-27,Mali,0.30375355158730155,,,09-27
2023-09-27,Malta,0.10399800000000001,0.1029333333333333,income,09-27
2023-09-27,Martinique,0.044705999999999996,,,09-27
2023-09-27,Mauritania,0.108054,,,09-27
2023-09-27,Mexico,15.503183726041666,16.010765000000003,income,09-27
2023-09-27,Mongolia,0.046600514583333336,,,09-27
2023-09-27,Morocco,226.96747859180837,0.2058666666666666,income,09-27
2023-09-27,Mozambique,0.5491262099773243,0.1029333333333333,income,09-27
2023-09-27,Myanmar,0.8694214520833332,0.1029333333333333,income,09-27
2023-09-27,Nepal,0.048977566666666666,,,09-27
2023-09-27,Netherlands,1.3191209833333333,0.1029333333333333,income,09-27
2023-09-27,New Zealand,0.7547522793650794,0.3088,income,09-27
2023-09-27,Nicaragua,1.8777053465561224,0.0,income,09-27
2023-09-27,Niger,0.031,0.1029333333333333,income,09-27
2023-09-27,Nigeria,0.6525730502267574,,,09-27
2023-09-27,Norfolk Island,0.1076834,,,09-27
2023-09-27,Norway,0.18732606666666668,,,09-27
2023-09-27,Oman,0.0218,,,09-27
2023-09-27,Pakistan,0.16919473435374152,,,09-27
2023-09-27,Palestine,0.031054133333333334,,,09-27
2023-09-27,Panama,4.6652636,2.807249166666669,income,09-27
2023-09-27,Papua New Guinea,0.030807566666666668,,,09-27
2023-09-27,Paraguay,25.783972757142855,6.718715833333336,income,09-27
2023-09-27,Peru,8.902277866822564,5.52095791666667,income,09-27
2023-09-27,Philippines,0.41513281768707483,0.1029333333333333,income,09-27
2023-09-27,Poland,0.08584913333333333,0.1029333333333333,income,09-27
2023-09-27,Portugal,0.45177965,0.1029333333333333,income,09-27
2023-09-27,Puerto Rico,0.2765111833333333,0.2058666666666666,income,09-27
2023-09-27,Qatar,0.029405133333333333,0.0,income,09-27
2023-09-27,Romania,0.20863583333333335,0.1029333333333333,income,09-27
2023-09-27,Russian Federation,0.8665746666666667,0.1684245833333333,income,09-27
2023-09-27,Rwanda,0.03679535,,,09-27
2023-09-27,Saint Pierre and Miquelon,0.046296,,,09-27
2023-09-27,Saint Vincent and the Grenadines,0.0423,,,09-27
2023-09-27,Sao Tome and Principe,0.047688,,,09-27
2023-09-27,Saudi Arabia,0.5165735531746032,0.1029333333333333,income,09-27
2023-09-27,Senegal,0.04509978333333333,,,09-27
2023-09-27,Singapore,0.5221670783446712,0.1029333333333333,income,09-27
2023-09-27,Sint Maarten (Dutch part),0.03279135,,,09-27
2023-09-27,Somalia,0.07478913333333333,,,09-27
2023-09-27,South Africa,0.3506744666666667,1.0293333333333334,income,09-27
2023-09-27,South Sudan,0.08939378333333334,,,09-27
2023-09-27,Spain,42.35792706247166,13.390596666666664,income,09-27
2023-09-27,Sri Lanka,0.036431783333333335,,,09-27
2023-09-27,Sudan,0.058254,,,09-27
2023-09-27,Suriname,0.31192976666666666,,,09-27
2023-09-27,Sweden,0.06306199999999999,0.1684245833333333,income,09-27
2023-09-27,Switzerland,0.29619035,0.4772245833333333,income,09-27
2023-09-27,Syrian Arab Republic,0.037471783333333335,,,09-27
2023-09-27,Taiwan,0.0857227,,,09-27
2023-09-27,Tanzania,0.037449783333333334,,,09-27
2023-09-27,Thailand,0.24099820566893423,,,09-27
2023-09-27,Togo,0.4721064148526077,,,09-27
2023-09-27,Trinidad and Tobago,0.049013999999999995,,,09-27
2023-09-27,Tunisia,0.0413061,,,09-27
2023-09-27,Turkey,0.08675848333333334,,,09-27
2023-09-27,Tuvalu,0.057421114399092976,,,09-27
2023-09-27,Ukraine,0.03163735,0.1029333333333333,income,09-27
2023-09-27,United Arab Emirates,0.27030556875,0.3088,income,09-27
2023-09-27,United Kingdom,1.1327918666666668,2.5733333333333337,income,09-27
2023-09-27,United States,10.092355393424036,13.755624583333333,income,09-27
2023-09-27,Uruguay,59.398588918253964,20.287130000000005,income,09-27
2023-09-27,Vanuatu,0.039073783333333334,,,09-27
2023-09-27,Venezuela,53.83891809827097,6.859091250000003,income,09-27
2023-09-27,Viet Nam,0.05546318367346939,,,09-27
2023-09-27,Virgin Islands,0.036634,,,09-27
2023-09-27,Wallis and Futuna,0.032475783333333334,,,09-27
2023-09-27,Yemen,0.247528,,,09-27
2023-09-27,Zimbabwe,0.236814,,,09-27
2023-09-28,Afghanistan,0.30081138125,0.1309825,income,09-28
2023-09-28,Albania,0.03251578333333333,,,09-28
2023-09-28,Algeria,0.038454,,,09-28
2023-09-28,Andorra,0.031,0.1029333333333333,income,09-28
2023-09-28,Angola,0.17236156666666666,0.3088,income,09-28
2023-09-28,Anguilla,0.09034466666666666,,,09-28
2023-09-28,Argentina,480.8130850474938,258.76726541666665,income,09-28
2023-09-28,Aruba,0.0918794,,,09-28
2023-09-28,Australia,0.6959415,0.3087999999999999,income,09-28
2023-09-28,Austria,0.08677138333333334,0.1029333333333333,income,09-28
2023-09-28,Bahamas,0.046597566666666666,,,09-28
2023-09-28,Bahrain,0.15858342210884355,,,09-28
2023-09-28,Barbados,0.09762491666666666,,,09-28
2023-09-28,Belgium,0.10045761666666667,0.1029333333333333,income,09-28
2023-09-28,Belize,0.2496443827664399,,,09-28
2023-09-28,Benin,0.4339985261904762,,,09-28
2023-09-28,Bermuda,0.2249325833333333,,,09-28
2023-09-28,Bhutan,0.2368549666666667,,,09-28
2023-09-28,Bolivia,6.832864311451247,2.058666666666667,income,09-28
2023-09-28,Bonaire,0.0423,,,09-28
2023-09-28,Bosnia and Herzegovina,0.10687783333333334,,,09-28
2023-09-28,Brazil,35.315339440320294,15.028266666666662,income,09-28
2023-09-28,British Indian Ocean Territory,0.0334394,,,09-28
2023-09-28,Bulgaria,0.12273334999999999,,,09-28
2023-09-28,Burkina Faso,0.26187170521541947,,,09-28
2023-09-28,Cabo Verde,0.1019924,0.1029333333333333,income,09-28
2023-09-28,Cambodia,0.06458335,,,09-28
2023-09-28,Cameroon,1.0912553833333334,0.1029333333333333,income,09-28
2023-09-28,Canada,0.40606685,1.0293333333333334,income,09-28
2023-09-28,Chad,0.11946578333333333,,,09-28
2023-09-28,Chile,98.39304255689343,56.69748083333334,income,09-28
2023-09-28,China,0.4939074822704082,0.1029333333333333,income,09-28
2023-09-28,Colombia,26.477938600751134,19.416957916666664,income,09-28
2023-09-28,Congo,1.0003613396825397,0.1029333333333333,income,09-28
2023-09-28,Costa Rica,8.31436711462585,3.293866666666667,income,09-28
2023-09-28,Cuba,0.8929524166666666,0.2713579166666666,income,09-28
2023-09-28,Curaçao,0.04651935,0.1029333333333333,income,09-28
2023-09-28,Czechia,0.026308,,,09-28
2023-09-28,Côte d'Ivoire,0.6751578,0.1684245833333333,income,09-28
2023-09-28,Denmark,0.19015853333333332,0.1029333333333333,income,09-28
2023-09-28,Djibouti,0.04130291666666667,,,09-28
2023-09-28,Dominican Republic,5.172679090249432,1.2352,income,09-28
2023-09-28,Ecuador,12.654561123455215,2.53589125,income,09-28
2023-09-28,Egypt,2.419901196074263,,,09-28
2023-09-28,El Salvador,2.9802794386621314,1.1322666666666668,income,09-28
2023-09-28,Equatorial Guinea,0.041897783333333334,,,09-28
2023-09-28,Error: ,5.896319447604875,4.182695000000002,income,09-28
2023-09-28,Error: 'NoneType' object has no attribute 'name',0.04601235,,,09-28
2023-09-28,Error: (0) Could not interpret numbers after plus-sign.,0.5544367256235828,0.6175999999999999,income,09-28
2023-09-28,Falkland Islands (Malvinas),0.16833613333333333,,,09-28
2023-09-28,Finland,0.041669783333333335,,,09-28
2023-09-28,France,3.329263845011338,0.8889579166666667,income,09-28
2023-09-28,French Guiana,0.05879706666666666,,,09-28
2023-09-28,Gabon,0.12797739784580497,,,09-28
2023-09-28,Germany,3.0968742000000002,0.5146666666666667,income,09-28
2023-09-28,Gibraltar,0.032175999999999996,,,09-28
2023-09-28,Greece,0.319614743537415,,,09-28
2023-09-28,Grenada,0.04527,,,09-28
2023-09-28,Guatemala,2.991606407256236,0.6176,income,09-28
2023-09-28,Guyana,0.10470556666666667,,,09-28
2023-09-28,Haiti,0.20847648333333332,,,09-28
2023-09-28,Honduras,1.9297775124716552,0.3088,income,09-28
2023-09-28,Hong Kong,0.07676783333333333,,,09-28
2023-09-28,Hungary,0.07067091666666667,,,09-28
2023-09-28,Iceland,0.05452113333333333,,,09-28
2023-09-28,India,0.4528604799744898,,,09-28
2023-09-28,Indonesia,1.3452317077806122,0.5146666666666667,income,09-28
2023-09-28,Iran,0.06035226666666667,0.06549125,income,09-28
2023-09-28,Ireland,0.11476291666666666,,,09-28
2023-09-28,Israel,1.2164418499999998,1.91829125,income,09-28
2023-09-28,Italy,3.0962441803854874,1.7124245833333331,income,09-28
2023-09-28,Japan,0.22130846666666668,,,09-28
2023-09-28,Jordan,0.04854356666666666,0.1029333333333333,income,09-28
2023-09-28,Kazakhstan,0.3655115333333333,,,09-28
2023-09-28,Korea,0.3008549744897959,,,09-28
2023-09-28,Kyrgyzstan,0.0314267,,,09-28
2023-09-28,Lebanon,0.04744335,,,09-28
2023-09-28,Liberia,0.03728135,,,09-28
2023-09-28,Libya,0.13520335,,,09-28
2023-09-28,Madagascar,0.040046,,,09-28
2023-09-28,Malaysia,0.9821548375283446,0.3368491666666667,income,09-28
2023-09-28,Maldives,0.09054333333333334,,,09-28
2023-09-28,Mali,0.33685448333333334,,,09-28
2023-09-28,Malta,0.14990742517006803,0.1029333333333333,income,09-28
2023-09-28,Martinique,0.04268613333333333,,,09-28
2023-09-28,Mauritania,0.09612737291666666,,,09-28
2023-09-28,Mexico,13.771138336047336,16.216631666666668,income,09-28
2023-09-28,Micronesia,0.031,,,09-28
2023-09-28,Moldova,0.03463535,,,09-28
2023-09-28,Morocco,205.7599776845238,0.2058666666666666,income,09-28
2023-09-28,Mozambique,0.7577670931972789,0.1029333333333333,income,09-28
2023-09-28,Myanmar,0.23516754999999998,0.1029333333333333,income,09-28
2023-09-28,Nepal,0.03977935,,,09-28
2023-09-28,Netherlands,1.4256474833333335,0.1029333333333333,income,09-28
2023-09-28,New Zealand,0.5280731846938775,0.3088,income,09-28
2023-09-28,Nicaragua,1.7484625171201813,0.1029333333333333,income,09-28
2023-09-28,Niger,0.06263778333333334,0.1029333333333333,income,09-28
2023-09-28,Nigeria,0.6782297433106577,,,09-28
2023-09-28,Niue,0.0486841,,,09-28
2023-09-28,Norfolk Island,0.0666727,,,09-28
2023-09-28,North Macedonia,0.031,,,09-28
2023-09-28,Norway,0.0794347,,,09-28
2023-09-28,Oman,0.12360663333333333,,,09-28
2023-09-28,Pakistan,0.3041583666666667,,,09-28
2023-09-28,Palestine,0.047580800000000006,,,09-28
2023-09-28,Panama,5.255720426757369,2.807249166666669,income,09-28
2023-09-28,Paraguay,23.804788697278912,6.718715833333336,income,09-28
2023-09-28,Peru,8.210672345904195,5.623891250000003,income,09-28
2023-09-28,Philippines,0.978922929478458,0.1029333333333333,income,09-28
2023-09-28,Poland,0.08041068333333334,0.1029333333333333,income,09-28
2023-09-28,Portugal,0.4148130666666667,0.1029333333333333,income,09-28
2023-09-28,Puerto Rico,0.22526691666666665,0.2058666666666666,income,09-28
2023-09-28,Qatar,0.09843344999999999,0.1029333333333333,income,09-28
2023-09-28,Romania,0.07071491666666667,0.1029333333333333,income,09-28
2023-09-28,Russian Federation,1.2131642004535148,0.1684245833333333,income,09-28
2023-09-28,Rwanda,0.03771935,,,09-28
2023-09-28,Saint Pierre and Miquelon,0.0423,,,09-28
2023-09-28,Sao Tome and Principe,0.0545448,,,09-28
2023-09-28,Saudi Arabia,0.15075291666666668,0.1029333333333333,income,09-28
2023-09-28,Senegal,0.1229647,,,09-28
2023-09-28,Singapore,0.1397042276643991,0.1029333333333333,income,09-28
2023-09-28,Sint Maarten (Dutch part),0.03505735,,,09-28
2023-09-28,Slovenia,0.033154,,,09-28
2023-09-28,Solomon Islands,0.03452535,,,09-28
2023-09-28,Somalia,0.1039927,,,09-28
2023-09-28,South Africa,0.8625508166666667,1.0293333333333334,income,09-28
2023-09-28,South Sudan,0.15808946666666668,,,09-28
2023-09-28,Spain,40.5581041769983,14.11113,income,09-28
2023-09-28,Sri Lanka,0.16238271213151928,,,09-28
2023-09-28,Sudan,0.12413605,,,09-28
2023-09-28,Suriname,0.06253875,,,09-28
2023-09-28,Sweden,0.3108781,0.1684245833333333,income,09-28
2023-09-28,Switzerland,0.11590376666666667,0.4772245833333333,income,09-28
2023-09-28,Taiwan,0.02619935,,,09-28
2023-09-28,Tanzania,0.07514978333333333,,,09-28
2023-09-28,Thailand,0.5640674,,,09-28
2023-09-28,Togo,0.5335517166666667,,,09-28
2023-09-28,Trinidad and Tobago,0.13614156666666666,,,09-28
2023-09-28,Tunisia,0.10059491666666666,,,09-28
2023-09-28,Turkey,0.034763133333333335,,,09-28
2023-09-28,Tuvalu,0.08500983333333334,,,09-28
2023-09-28,Ukraine,0.18217830000000002,0.1029333333333333,income,09-28
2023-09-28,United Arab Emirates,0.40296398333333333,0.3088,income,09-28
2023-09-28,United Kingdom,0.8736642833333333,2.5733333333333337,income,09-28
2023-09-28,United States,8.552384242970522,13.961491249999998,income,09-28
2023-09-28,Uruguay,54.88156359426842,20.49299666666667,income,09-28
2023-09-28,Venezuela,51.793892997137185,6.962024583333337,income,09-28
2023-09-28,Viet Nam,0.029287566666666667,,,09-28
2023-09-28,Virgin Islands,0.04139205,,,09-28
2023-09-28,Wallis and Futuna,0.03266778333333333,,,09-28
2023-09-28,Yemen,0.25509373333333335,,,09-28
2023-09-28,Zimbabwe,0.4156222666666667,,,09-28
2023-09-29,Afghanistan,0.23638999451530612,0.1309825,income,09-29
2023-09-29,Albania,0.043512416666666665,,,09-29
2023-09-29,Andorra,0.09900638333333334,0.1029333333333333,income,09-29
2023-09-29,Angola,0.21325705170068027,0.3088,income,09-29
2023-09-29,Argentina,425.0078039219179,259.81512541666666,income,09-29
2023-09-29,Aruba,0.0423,,,09-29
2023-09-29,Australia,0.42257971666666666,0.3087999999999999,income,09-29
2023-09-29,Austria,0.15326803333333336,0.1029333333333333,income,09-29
2023-09-29,Azerbaijan,0.03275346666666667,,,09-29
2023-09-29,Barbados,0.05863135,,,09-29
2023-09-29,Belgium,0.29025836666666666,0.1029333333333333,income,09-29
2023-09-29,Belize,0.18428731666666665,,,09-29
2023-09-29,Benin,0.4198771333333333,,,09-29
2023-09-29,Bermuda,0.09937093,,,09-29
2023-09-29,Bolivia,6.158753143835034,2.1616000000000004,income,09-29
2023-09-29,Bonaire,0.1095181,,,09-29
2023-09-29,Bosnia and Herzegovina,0.0331147,,,09-29
2023-09-29,Brazil,27.258147593098073,15.439999999999996,income,09-29
2023-09-29,Bulgaria,0.07016091666666667,,,09-29
2023-09-29,Burkina Faso,0.5072804512471655,,,09-29
2023-09-29,Cabo Verde,0.15554028333333333,0.1029333333333333,income,09-29
2023-09-29,Cameroon,0.48557896666666667,0.1029333333333333,income,09-29
2023-09-29,Canada,0.7779966833333334,1.0293333333333334,income,09-29
2023-09-29,Cayman Islands,0.07047493333333332,,,09-29
2023-09-29,Chad,0.076404,,,09-29
2023-09-29,Chile,99.57270208287274,58.85908083333334,income,09-29
2023-09-29,China,0.18439475,0.1029333333333333,income,09-29
2023-09-29,Colombia,27.024691784084467,19.62282458333333,income,09-29
2023-09-29,Comoros,0.07281135,,,09-29
2023-09-29,Congo,1.04977058707483,0.1029333333333333,income,09-29
2023-09-29,Cook Islands,0.0229204,,,09-29
2023-09-29,Costa Rica,7.586231365759637,3.3968000000000007,income,09-29
2023-09-29,Cuba,1.4738533404761904,0.2713579166666666,income,09-29
2023-09-29,Curaçao,0.10662913333333335,0.1029333333333333,income,09-29
2023-09-29,Côte d'Ivoire,0.7079623166666666,0.1684245833333333,income,09-29
2023-09-29,Denmark,0.23731485034013605,0.1029333333333333,income,09-29
2023-09-29,Dominican Republic,5.284059481972789,1.3381333333333334,income,09-29
2023-09-29,Ecuador,10.554986313151927,2.53589125,income,09-29
2023-09-29,Egypt,1.8132416029478458,,,09-29
2023-09-29,El Salvador,2.1937976833333335,1.2352,income,09-29
2023-09-29,Equatorial Guinea,0.07314269999999999,,,09-29
2023-09-29,Error: ,7.347627533971087,4.182695000000002,income,09-29
2023-09-29,Error: 'NoneType' object has no attribute 'name',0.037755866666666665,,,09-29
2023-09-29,Error: (0) Could not interpret numbers after plus-sign.,0.32780930345096376,0.6175999999999999,income,09-29
2023-09-29,Estonia,0.0326167,,,09-29
2023-09-29,Eswatini,0.052101466666666665,,,09-29
2023-09-29,Falkland Islands (Malvinas),0.15112586666666666,,,09-29
2023-09-29,Faroe Islands,0.03447956666666667,,,09-29
2023-09-29,Finland,0.03642135,,,09-29
2023-09-29,France,3.300816866666667,0.8889579166666667,income,09-29
2023-09-29,French Guiana,0.27738381666666667,,,09-29
2023-09-29,Gabon,0.13879232959183674,,,09-29
2023-09-29,Germany,2.3881384333333333,0.5146666666666667,income,09-29
2023-09-29,Ghana,0.050268,,,09-29
2023-09-29,Gibraltar,0.031,,,09-29
2023-09-29,Greece,0.17454246666666667,,,09-29
2023-09-29,Guatemala,3.0131412814058955,0.6176,income,09-29
2023-09-29,Guyana,0.1592747,,,09-29
2023-09-29,Haiti,0.19639156666666666,,,09-29
2023-09-29,Honduras,1.6791057793650792,0.3088,income,09-29
2023-09-29,Hong Kong,0.026315566666666665,,,09-29
2023-09-29,Hungary,0.053752133333333334,,,09-29
2023-09-29,India,0.8232581089569161,,,09-29
2023-09-29,Indonesia,0.7638631903628118,0.5146666666666667,income,09-29
2023-09-29,Iran,0.1420247,0.06549125,income,09-29
2023-09-29,Ireland,0.08255626666666666,,,09-29
2023-09-29,Israel,0.7441136799319727,1.91829125,income,09-29
2023-09-29,Italy,2.3637622,1.8153579166666665,income,09-29
2023-09-29,Jamaica,0.1483088,,,09-29
2023-09-29,Japan,0.1177069,,,09-29
2023-09-29,Jordan,0.031306,0.1029333333333333,income,09-29
2023-09-29,Kazakhstan,0.19626316666666666,,,09-29
2023-09-29,Korea,0.1559041947845805,,,09-29
2023-09-29,Latvia,0.05588535,,,09-29
2023-09-29,Lebanon,0.1221821,,,09-29
2023-09-29,Liberia,0.06636335,,,09-29
2023-09-29,Liechtenstein,0.017449350000000002,,,09-29
2023-09-29,Madagascar,0.03989156666666666,,,09-29
2023-09-29,Malaysia,1.3516637877551019,0.3368491666666667,income,09-29
2023-09-29,Mali,0.12941393333333334,,,09-29
2023-09-29,Malta,0.07178053333333334,0.1029333333333333,income,09-29
2023-09-29,Martinique,0.3281699227891156,,,09-29
2023-09-29,Mauritania,0.08466,,,09-29
2023-09-29,Mauritius,0.07878405,,,09-29
2023-09-29,Mexico,12.905613913594102,16.319565,income,09-29
2023-09-29,Moldova,0.03146735,,,09-29
2023-09-29,Monaco,0.13058606904761905,,,09-29
2023-09-29,Morocco,205.81483374311222,0.2058666666666666,income,09-29
2023-09-29,Mozambique,0.32536143333333334,0.1029333333333333,income,09-29
2023-09-29,Myanmar,0.13162561666666667,0.1029333333333333,income,09-29
2023-09-29,Nepal,0.031,,,09-29
2023-09-29,Netherlands,1.0290454333333332,0.1029333333333333,income,09-29
2023-09-29,New Zealand,1.0825403173469388,0.3088,income,09-29
2023-09-29,Nicaragua,1.761224726190476,0.1029333333333333,income,09-29
2023-09-29,Niger,0.09407088333333333,0.1029333333333333,income,09-29
2023-09-29,Nigeria,0.5191052098214286,,,09-29
2023-09-29,Niue,0.06754605,,,09-29
2023-09-29,Norfolk Island,0.0646474,,,09-29
2023-09-29,Northern Mariana Islands,0.03288978333333333,,,09-29
2023-09-29,Norway,0.23057653333333333,,,09-29
2023-09-29,Pakistan,0.31147083065476194,,,09-29
2023-09-29,Panama,4.836540883333333,2.807249166666669,income,09-29
